respondent_id,xyz_vaccine,seasonal_vaccine
73,0.22584026900573864,0.954697707061313
74,0.6477929728715948,0.5074316864314178
75,0.6196207267323027,0.6678923962466758
76,0.09960182058648567,0.7705748835615236
77,0.19483765292226415,0.7849379555974086
78,0.2643839146300823,0.7081464758809771
79,0.27511510526612576,0.9082407107968925
80,0.06854006500524426,0.23481354494906764
81,0.07153897718863401,0.5368837545091187
82,0.41457713627287135,0.6797011134340324
83,0.41770775881860117,0.52322960109782
84,0.7180870862369629,0.9584109195716894
85,0.5383031722517324,0.8730199365800319
86,0.04682962631951533,0.1409332518295232
87,0.08439159567308828,0.23469284168024732
88,0.06328446699950348,0.350884272254255
89,0.04776609189912386,0.09211097922388713
90,0.15387442976351118,0.19895592846887525
91,0.18096784846912461,0.6619158630629358
92,0.01512491566118958,0.10523547033960326
93,0.2932695433612009,0.5905053703358519
94,0.2781303947550048,0.8035038697415896
95,0.4405479225608975,0.20378780486708517
96,0.7854959866526825,0.9231293746384422
97,0.18706060626684268,0.8284088231235464
98,0.22694813135697836,0.052584473523174455
99,0.13614683722770693,0.693179863553313
100,0.42442413735481144,0.06502144072707748
101,0.9083835458804734,0.6014681935806679
102,0.3023989982798015,0.6032717770243936
103,0.03058702105791475,0.14002324703286084
104,0.018159421036998608,0.30945263592049926
105,0.13167605799395404,0.4839975018496559
106,0.0914055891693907,0.1734978074809368
107,0.30933347497952157,0.6746697971756274
108,0.1338890905630695,0.0840807716135604
109,0.050765717042295856,0.41410263512132484
110,0.8192608831363104,0.678253994373959
111,0.02515337811348749,0.17777121392001793
112,0.6390484589642219,0.7832358185775095
113,0.04040476909596251,0.628631842391985
114,0.12416021725595407,0.49971838280760544
115,0.13958432292275527,0.7710437517031004
116,0.12854758406760333,0.5082874557717917
117,0.1723622097045211,0.44723988811061605
118,0.09180410148115276,0.45675707484091665
119,0.09069116335174085,0.45046306541757314
120,0.028197719091644473,0.1814320785169726
121,0.05910798575472284,0.3096229891841583
122,0.791703511551432,0.943716521251694
123,0.6010791490014162,0.8260442183855355
124,0.12337782969641954,0.22838305977837436
125,0.11578815658975414,0.4660631754268917
126,0.08729311655987645,0.5714480233939634
127,0.3005342970032994,0.6818906994770374
128,0.17123900564543026,0.8819900425342798
129,0.08977415733560778,0.5858465810246372
130,0.21966125805839484,0.5071407646471783
131,0.14890678779889707,0.4099767370324304
132,0.274800693530973,0.20685389736913815
133,0.07478148675431431,0.864748707645167
134,0.21084649555764962,0.7084239579221218
135,0.13036998805047229,0.8806870805384795
136,0.7358009543299766,0.9067895880237788
137,0.13274481280599815,0.47936961014717394
138,0.17312339727464587,0.6625525396516813
139,0.031048522544115872,0.02121523929670386
140,0.2531073400114434,0.8044242805428345
141,0.12301193612616847,0.3457171071189925
142,0.04802258394733736,0.4071920596172484
143,0.0745050062304309,0.41318138364130635
144,0.20363921864577253,0.3602780350994643
145,0.21649342023382565,0.26506771907248033
146,0.7396234061763253,0.7782084979644226
147,0.3043729384244401,0.9541806761941045
148,0.24060791264255035,0.5837197358344755
149,0.07232443986295277,0.1111210364357779
150,0.13900565466505188,0.13460495585507196
151,0.4161895339593295,0.9424125517795031
152,0.06719258360724704,0.5378813729933382
153,0.024478423059146204,0.5463137065186094
154,0.11325902330184527,0.1790974596995038
155,0.06734566595078698,0.7477275642075129
156,0.09980018154484988,0.34565727962445547
157,0.055850257779399705,0.27757876327515263
158,0.22777372821616299,0.7051436669451918
159,0.21239826348705257,0.5781099413827466
160,0.12724869385276216,0.8512817290591103
161,0.05999135562131839,0.1561224943494067
162,0.06397174964028411,0.1756378277585525
163,0.08196589399439712,0.21800676576145891
164,0.11909600275513144,0.5849675700067726
165,0.20611545201906373,0.2860638591822616
166,0.5384080645747715,0.17896989108241623
167,0.1275692589739521,0.4573714751871893
168,0.6907232051270832,0.9461258741344946
169,0.07204113332372664,0.6394301803659765
170,0.19841355486355508,0.24671186873062123
171,0.12772009031100884,0.3267719048169434
172,0.4986026378399254,0.7842609393694132
173,0.0463051942108489,0.19384757796709728
174,0.19789574468449167,0.10766470946567712
175,0.10299738617239815,0.3186905369580718
176,0.07431339068320345,0.09664084557616967
177,0.1737571803217306,0.6179861048908506
178,0.33634785057083366,0.47230482634727855
179,0.11365108347518182,0.28227046979226905
180,0.00862026581412469,0.048861434126369466
181,0.10166290651166487,0.7099316481854939
182,0.14687584906375492,0.6010097448683265
183,0.07873503146739029,0.029689137678086744
184,0.009504005199060705,0.2475030348335765
185,0.5283804072863244,0.8508534987206466
186,0.0826432953509753,0.3147494802047023
187,0.0963146596555764,0.21980809503345997
188,0.06356536897569912,0.5420432904008805
189,0.11973312314728415,0.767644130445297
190,0.12687021664880838,0.18781538966080147
191,0.07613950752706385,0.3256520240700315
192,0.6312974413060065,0.7038436951376442
193,0.15523705895196185,0.6026305071896708
194,0.46398628545555365,0.42375610657687324
195,0.5775965323196118,0.7315241963004089
196,0.19214160208947345,0.6230790602685765
197,0.08734234794133254,0.17781052239056178
198,0.48438600962057166,0.05418397966582655
199,0.3332291746698173,0.1568145491795152
200,0.3517855728059791,0.22410065439775864
201,0.08010094498576026,0.30507895688999237
202,0.06721480587695867,0.3350416638221294
203,0.07881628289782383,0.1849536843682612
204,0.37771496866151233,0.6731949715974358
205,0.04344141188377796,0.40424255534546827
206,0.12965697145202768,0.18158986049863987
207,0.18266348214935746,0.8921490184373164
208,0.10852393814980993,0.6807574632782963
209,0.20054326007900333,0.5751467335996727
210,0.0543298230242785,0.7185174309105791
211,0.12030902517108823,0.015602712410776645
212,0.7533080926113138,0.9466666122419607
213,0.44787198495212066,0.6566344098263956
214,0.2046017453306726,0.3004679925113111
215,0.652720774691989,0.8930197658685654
216,0.03536443182875414,0.3081506278408028
217,0.06179389306782946,0.17643650888455795
218,0.19924779525566202,0.9389446001007274
219,0.32262873495418737,0.3978055551069509
220,0.11344637167212406,0.8215906147182322
221,0.07144982537812893,0.24766926265023634
222,0.12866809407442548,0.1367756319307168
223,0.037260945808910366,0.6250300442936118
224,0.11484585148651846,0.6188745859080305
225,0.36699313354244834,0.1877343056365475
226,0.15128831870197043,0.6450948047385375
227,0.05419963625980316,0.33148462052009137
228,0.5157058440515588,0.38225681889627877
229,0.1370816496307208,0.9287117716131366
230,0.11068061561398987,0.4987438925496577
231,0.11517068341956972,0.8894489937766916
232,0.03343306185922482,0.23786270123468398
233,0.013951455081349842,0.24360739127799935
234,0.3566280048800647,0.2710216316036781
235,0.2567510449961145,0.9020207935186617
236,0.19879423705740906,0.5937663336788791
237,0.02656804992520015,0.06849311012909716
238,0.5258174836280602,0.9286640563379939
239,0.08043107130325167,0.45384902739388394
240,0.0840627234482838,0.27155982406563056
241,0.1795341120305993,0.7096169241110085
242,0.02770767483202721,0.23022176490975094
243,0.057968857207794634,0.2324314918091154
244,0.11337667800388208,0.8454938565520765
245,0.08145183322645398,0.3010020359364353
246,0.18039345686979874,0.19271585156714496
247,0.18599091742029603,0.48386301148948274
248,0.34396907185036113,0.49839559216923424
249,0.02693001475506918,0.20335527615616938
250,0.40300683714213364,0.8527430836050054
251,0.1302282229413328,0.8949994164545576
252,0.16577793867891194,0.3535191232588668
253,0.2689496497205032,0.3374671692579613
254,0.27618355926113325,0.9202338510229295
255,0.7001593628452802,0.5340336846795585
256,0.04894724206562275,0.15149142961530487
257,0.1261523175693735,0.7746741537148029
258,0.06890616909312934,0.12754148259160195
259,0.5775139032718788,0.07734065672784642
260,0.10054602069611106,0.56859423289107
261,0.027185705298844995,0.8950312811157836
262,0.8928996289885099,0.9213326773989341
263,0.28110967715403196,0.8703946568626085
264,0.05739598657113041,0.5557398270866403
265,0.2123330067317617,0.8116229450172082
266,0.20460429016707196,0.6957686055074129
267,0.15274854540782523,0.3805240440811098
268,0.2966861740720767,0.5228823119139241
269,0.12713935416445565,0.6008691618932652
270,0.07169262255227923,0.18268914062448854
271,0.07575318894384406,0.671164350192194
272,0.13153526176994665,0.7054382016059814
273,0.011821812302136296,0.08706603565179853
274,0.09982144025918308,0.4107386148535905
275,0.09535647011756931,0.7995047780222498
276,0.19298792219071945,0.5971400028590435
277,0.031874653583993245,0.46453569347613954
278,0.5391833839498015,0.3857732385073897
279,0.32578451623997495,0.7259643465055271
280,0.10856147485206036,0.2573798375926735
281,0.08674526678309444,0.4502125086559536
282,0.029391481158078676,0.8884422701973561
283,0.15564728462426425,0.5822370964418199
284,0.24123036210273258,0.37975994727994344
285,0.01669029566626081,0.06144530217540627
286,0.10352238780095414,0.5288028916932888
287,0.033027207983889424,0.05047059586972806
288,0.763404498161317,0.7360644165924073
289,0.050839333809127744,0.36287716650491214
290,0.14951788376365843,0.6679425921851654
291,0.0380699245489672,0.19997585366102036
292,0.12329028482096444,0.34713347874129064
293,0.32518109648093674,0.42421526275194416
294,0.11702896352192872,0.3148651613217649
295,0.14211077029427682,0.6658110221639728
296,0.20750933418122602,0.05509940672871188
297,0.19146176428409445,0.5563601963626429
298,0.33554779444192334,0.6202108020578544
299,0.0349414644113472,0.7129471252151162
300,0.20001000785883957,0.13377249945051073
301,0.09129320459301872,0.05890677633410308
302,0.0912113829831028,0.22519744058324656
303,0.6878594518119581,0.889541546819111
304,0.09754075391431931,0.8195773142643775
305,0.05096259624227405,0.0944369627205776
306,0.85268651078447,0.8494593873527501
307,0.23789747736783923,0.47745174936483
308,0.5501312835996947,0.8823037357394528
309,0.15412202484586696,0.6543233728914255
310,0.11658942957843149,0.39904432570996784
311,0.13687906441020536,0.5706781587941769
312,0.11991784914630649,0.21025465435998467
313,0.06359485916310625,0.363696321213448
314,0.16467523218751098,0.7793407907140346
315,0.3689764257809497,0.22920748460431203
316,0.061766370042946064,0.3251353073269131
317,0.03994330877823408,0.3910692766634121
318,0.47373866579998947,0.08448309738365194
319,0.5771025683219051,0.41220350179630744
320,0.20451853115277832,0.5195400364456096
321,0.04188995431405216,0.06781514134285745
322,0.19858536038868688,0.8363970333000095
323,0.18338923824845738,0.5365046553306975
324,0.23467762215322016,0.7165915772043544
325,0.09724762394263935,0.1379949437962024
326,0.16238955201388702,0.14329975233327938
327,0.09435717324687387,0.46526080238158757
328,0.11708931371253974,0.27665997562845823
329,0.38738441443729504,0.6333358244728127
330,0.45668823992190316,0.6710833422236023
331,0.0639946137401026,0.5023740139000354
332,0.03240776174165022,0.29959013799847023
333,0.3288982230223416,0.8670554606643971
334,0.1803980886495206,0.4277444376990315
335,0.17463453579010835,0.7028601778159743
336,0.06650627327910276,0.11731090248454419
337,0.24118433036476095,0.5739371888419861
338,0.024094646463722374,0.1394720663884002
339,0.5919037652185711,0.49746916789118945
340,0.04978802276146601,0.13889292769388742
341,0.01655306713707179,0.2574263065958695
342,0.10133155660637723,0.19561911276885616
343,0.04768732140353638,0.0727354623378537
344,0.5987991752034093,0.6915765637111116
345,0.10441646678019816,0.6125603854650389
346,0.5033734670026588,0.9466317063011589
347,0.07296561185461771,0.28499243455456286
348,0.03806713377924794,0.5218898460660855
349,0.06531278939958403,0.19686889016030332
350,0.03131357803481683,0.44236292196461835
351,0.24807253605757282,0.9328648643629673
352,0.04335313743562012,0.23648351244041077
353,0.13604250540069338,0.39359266174331353
354,0.6058989979918201,0.5494574569924788
355,0.09449339625925642,0.18802451638372228
356,0.031422394794378875,0.13283239277991865
357,0.7668244941923444,0.81518675341547
358,0.06860861073700464,0.43691092175533935
359,0.7917258465259626,0.8446143720293833
360,0.3076373279798629,0.5820484076825028
361,0.24906436371429788,0.9332349540106335
362,0.09581826400337563,0.2593556600370816
363,0.206106867852041,0.3629509160097978
364,0.6611281426323693,0.6150130779230186
365,0.08482711816010899,0.5650219027262339
366,0.1022272815204032,0.08823290789749735
367,0.09697686533319905,0.4246525919107717
368,0.051702268251240545,0.21847552608094112
369,0.10860298798103941,0.17975311801389438
370,0.035250544060160545,0.18312898062232938
371,0.8467664366440286,0.9698703883641806
372,0.03436248726540687,0.632246583354682
373,0.25617629367477085,0.179668479292618
374,0.15125624303007917,0.5840298883370142
375,0.5982508604496706,0.6126190559385187
376,0.8900501005680977,0.9435624692851416
377,0.08787106824645093,0.42936919269654805
378,0.5740635277322329,0.4907774013213486
379,0.08380388752272443,0.3858796993482936
380,0.013497772080978748,0.1006402319965056
381,0.17496443543260953,0.8581179547167506
382,0.10254234989444888,0.8934173427534194
383,0.1393337095309714,0.11886501617354839
384,0.18487623502502057,0.8036888872102157
385,0.05864656039437196,0.4840054275488272
386,0.07084233580867023,0.3917200286452196
387,0.4440119790758052,0.5678693651036227
388,0.47354998445570345,0.9619441776236365
389,0.30676360611997433,0.21991949060908236
390,0.06387489185933158,0.5948023328590367
391,0.41275046076475813,0.35842077614625345
392,0.0697079492376599,0.7789250387044198
393,0.19110680569855784,0.4335315859851098
394,0.059146079351009864,0.2374977171081355
395,0.11781695765416411,0.6337309134444582
396,0.018660873555264315,0.07588392294278401
397,0.43277674159119595,0.6177412821606018
398,0.32500945604525133,0.35106713500030345
399,0.1897671407943377,0.49078080059345397
400,0.07812468062850764,0.046796629589450474
401,0.061913752900371426,0.5660153570917515
402,0.07455288610732415,0.21964212152371132
403,0.16939398556453217,0.776286820679407
404,0.2899631845791887,0.7303448599795596
405,0.051506309081238044,0.28175471195065727
406,0.07349717194901577,0.06502510592598723
407,0.2720904459738569,0.4135305778745159
408,0.05184937212541932,0.1814566364189121
409,0.07360820322081063,0.7767337827206263
410,0.4566022989720123,0.16089592416161996
411,0.48464476300114406,0.3865323675787201
412,0.2248001168980281,0.43251740635485053
413,0.6827373701924023,0.9348465236138448
414,0.8329089406024708,0.7762464648017093
415,0.13548971557864534,0.7089477121473745
416,0.150327841521722,0.20506973265997158
417,0.07393233333042287,0.25902584131427697
418,0.09611360146463829,0.5426020315967862
419,0.08113355595000478,0.8311771706917305
420,0.20779952021781745,0.23080993962461935
421,0.1391323085360119,0.42303365391548975
422,0.06296828606060771,0.9077874960919146
423,0.09957605255188318,0.6896175709243623
424,0.013675009462378816,0.2600455137799609
425,0.4014181407039128,0.8807164765684039
426,0.0636196919411221,0.8714853928233115
427,0.3387184296456715,0.9613064332967002
428,0.19665124938140338,0.09074714911887273
429,0.033140225117606344,0.10746664805207423
430,0.02067954924792917,0.05162118302696066
431,0.11867155750367339,0.41541361894913464
432,0.20402917189874412,0.25365819040278176
433,0.02689912325339384,0.4262632766909895
434,0.06846711787501913,0.843696813745824
435,0.09088710774619921,0.19023746964845237
436,0.018670310851490065,0.16158711763151348
437,0.1050225565604993,0.4200692720469585
438,0.06457062836878655,0.46684035340586055
439,0.3705898602987176,0.6556146584052491
440,0.13092990586558664,0.4390791105947162
441,0.20675417981680033,0.7277949408362471
442,0.4007840922375378,0.9149667112914107
443,0.029296146047321676,0.09698076445658885
444,0.012391664651107767,0.030435723002668256
445,0.5186447050644164,0.04898351342326649
446,0.04321556087615212,0.33472124869465847
447,0.06470813231198283,0.04307849527692407
448,0.1441515934167444,0.9048867211263854
449,0.2600984502474515,0.2657121637651575
450,0.18218888434542743,0.28121351238813713
451,0.08941878271265985,0.15205571092416473
452,0.0928662605603646,0.06522205542738636
453,0.08911577164210246,0.285038015434631
454,0.033985223072517314,0.2512939255619394
455,0.22831245496418684,0.3026692317568012
456,0.35008815596195947,0.407191302307582
457,0.10060262337448522,0.952254141534465
458,0.06274726822378264,0.8869051265284298
459,0.09506324752649885,0.819134986330074
460,0.2364272228666173,0.47617342444699795
461,0.08337261862413417,0.7371313263540026
462,0.061892628201462005,0.23273927319495044
463,0.38642293769682073,0.731896594319959
464,0.05327348638735775,0.3204317412745542
465,0.174690705127161,0.1273859273959817
466,0.12147780828563286,0.11043719796571465
467,0.030643915062309336,0.0778578376642504
468,0.08554673437874788,0.2471619573770697
469,0.28888770248732226,0.8160714188461738
470,0.060936203086494244,0.19492407849095306
471,0.16308857197753462,0.6833281933875078
472,0.5663117199008266,0.14596325118553471
473,0.09684895200252189,0.6574076184803371
474,0.20448417031970273,0.6548723412959652
475,0.1003649237298283,0.5788182495356327
476,0.10154053485932077,0.33877408016227073
477,0.02251480179210175,0.09593422206967755
478,0.07555081631024499,0.1418102351004755
479,0.024774167319631057,0.02882623945933979
480,0.15923764446795183,0.5000682354976909
481,0.7162683611105746,0.7311904177415403
482,0.17122536626218252,0.6214784646773955
483,0.03080980136380818,0.04987860802148686
484,0.10306477120042593,0.2858096511999224
485,0.2830023166317449,0.35609501497854235
486,0.07456010910509071,0.36901065833459046
487,0.08774006573763407,0.17023515286246693
488,0.2028044022337486,0.8792382090838149
489,0.4356844070430355,0.5067039520087955
490,0.06045828404998974,0.4139934778148218
491,0.08291430304225071,0.37271997690352743
492,0.09672092021352797,0.26515457167718026
493,0.08268694504130296,0.06097705612642568
494,0.1464291121160935,0.9042357840508978
495,0.21574688982758808,0.31182468214567527
496,0.11078808360079855,0.5299312874836616
497,0.14155377434949418,0.5137604158576001
498,0.36707699059319027,0.6476321649881738
499,0.04153814390145551,0.10904552784577426
500,0.04986714930835219,0.3935204594395064
501,0.08463535589546627,0.6577105008472012
502,0.49490710633970225,0.8113569140664342
503,0.01678907400861232,0.3609993630734288
504,0.5558549314683505,0.8935968366393807
505,0.4659915291114325,0.5601287659355605
506,0.14961409460343317,0.48054757495605704
507,0.6270769599774068,0.6070352405995119
508,0.11153081528980306,0.3343244050844834
509,0.0932253998409105,0.15645841586639375
510,0.8053047624089568,0.8933226543106009
511,0.0908278207555702,0.6108246286065596
512,0.112981158996054,0.17640404216332048
513,0.14086998583799604,0.9385481032215397
514,0.554826509316176,0.8186770374774824
515,0.1842517898911993,0.731314992440008
516,0.8904926243906954,0.8663220373275234
517,0.33855219471522957,0.6323158346689456
518,0.27423132685371043,0.7547308354039145
519,0.2504520122816109,0.39261206689449313
520,0.10056119341844613,0.22701769184176282
521,0.07174907025651626,0.3120311771570933
522,0.08431846500420563,0.37301668192980364
523,0.059184877295141894,0.11960866173817107
524,0.009496523855986354,0.7983261780208758
525,0.04608277363366449,0.39251016941644506
526,0.15324739505398768,0.20415201727461377
527,0.06662448661491294,0.1851531927829965
528,0.10496995019402398,0.22809009645088502
529,0.7164812970006554,0.872264615650382
530,0.05472334634431544,0.17693286651678153
531,0.2288421218891605,0.8589237302666305
532,0.2184335336485149,0.7837614879018393
533,0.05464482228400554,0.12338801395148145
534,0.5798824678290879,0.2067868336707957
535,0.08172133844159708,0.17717745144462302
536,0.06677405757560081,0.4052555369227245
537,0.6300317674066783,0.8354635230750742
538,0.2582757500594795,0.7931679100026627
539,0.12316698777398034,0.7921682655326084
540,0.6013406427455755,0.5831953471574213
541,0.17542962405873433,0.6183005873837157
542,0.09779327018692292,0.49216219906551495
543,0.0962665651054657,0.16166566028151094
544,0.038439584829394316,0.34367275983302625
545,0.011335427190271502,0.12434577079779523
546,0.03917155336109306,0.5575176969784487
547,0.18138578512705197,0.24666475794746595
548,0.10185469640084227,0.5871831929288764
549,0.09974525161805772,0.948837614657177
550,0.17652567321324664,0.2906079220486803
551,0.25513642875136044,0.7510123938690695
552,0.08146360446134493,0.1487607700791584
553,0.07998825898516068,0.05153175062122562
554,0.18115060333464245,0.3844683062908157
555,0.5508062615231101,0.817445817123328
556,0.12085417741240463,0.8156840194757659
557,0.02164013343051833,0.22252255574798288
558,0.40059223054115006,0.8220334468925518
559,0.49865113022043867,0.29890577910561317
560,0.020941560071186742,0.3596088143127405
561,0.22885799902422682,0.21291579327041835
562,0.10925927622951358,0.3252851772515451
563,0.024955545697272635,0.1742046508210044
564,0.05860483111301427,0.17879735600503135
565,0.26153603254625046,0.7241506370021575
566,0.055852232627541826,0.24545036474067172
567,0.035084166039937865,0.12146284399292899
568,0.3512161974822065,0.565018572190103
569,0.2010708185870456,0.47842686258906686
570,0.09271267878824242,0.38019304596699893
571,0.07021752207820445,0.12089460510914177
572,0.06953102116341829,0.22664311615223723
573,0.70046592919576,0.06795747009262787
574,0.05643512513134922,0.26227767499474136
575,0.11196440500921974,0.47099371704060217
576,0.07845561736392387,0.1563012162206173
577,0.10857477180810311,0.5959925552124401
578,0.09870208107335593,0.13956196961294112
579,0.12298765044586721,0.40194782682975333
580,0.19221881330312138,0.5039496390305216
581,0.13601259587466966,0.6653433001247571
582,0.054433167687389455,0.32896083576592616
583,0.09941123993784148,0.2200031506978461
584,0.07755892385542146,0.1265393664744706
585,0.5197504585389415,0.7445046934544901
586,0.0637243161240151,0.5559766470265964
587,0.08532152901627928,0.29220240226198496
588,0.06009024442493302,0.6389298204067689
589,0.007720860957132468,0.028443636576805497
590,0.021170152520522074,0.7911811947072257
591,0.5622985373255618,0.41308333758203003
592,0.03958512750852251,0.03183445915429642
593,0.25656291804157483,0.11946258549739354
594,0.3592715132690747,0.6866369956665785
595,0.11649768254556708,0.32563432413646926
596,0.47129377575272363,0.707598526794488
597,0.18418005647521896,0.5437137582642262
598,0.23627741243972736,0.5423852669710705
599,0.03608440203289153,0.4138150999406862
600,0.26481432936279276,0.28616491832396956
601,0.046115854199807925,0.2054658788098895
602,0.03202426355490357,0.5005521804984633
603,0.022986371309363905,0.055671010555723106
604,0.13233776703404146,0.921127335677974
605,0.06541156484340302,0.26374784120743683
606,0.03094504863166718,0.2564878037978501
607,0.33064925391726674,0.7046084095154882
608,0.08719864313057821,0.3613228582822269
609,0.24676879299298238,0.424570243883918
610,0.8238135135475663,0.7996320606677116
611,0.09141793491228659,0.189324233630017
612,0.1138453787273439,0.09016413053181266
613,0.8371987446236724,0.863999117533808
614,0.20274141352477903,0.9130373154135529
615,0.10254825532093673,0.8153067611302098
616,0.09509708380007469,0.8302748503095825
617,0.12122017885008488,0.8785803188497501
618,0.09397219237910581,0.2057187770675245
619,0.12643928239531793,0.1877068191685044
620,0.6639296444305669,0.855487334146476
621,0.574162790917441,0.9284964315797769
622,0.09926342608306676,0.4998269220169476
623,0.1218947974970707,0.5475118841971042
624,0.2202528856581421,0.6059496645860886
625,0.7930005993852547,0.9424220049863071
626,0.024735960501438267,0.0757900174046538
627,0.12397412495034726,0.3439121572208043
628,0.15015249226192107,0.3563895870599446
629,0.23224218427841573,0.9290230028473361
630,0.10539333360412302,0.8593450768046997
631,0.12209215935656019,0.5781449518992314
632,0.1901375083148032,0.4047408320788901
633,0.0894431662889295,0.5083506330105863
634,0.023805242484801325,0.571263358027933
635,0.10930626677764319,0.6719825673136031
636,0.06495369012660242,0.010376330894505733
637,0.16326238274738825,0.6151585291321217
638,0.1022771726740693,0.515276152253984
639,0.06393144071774876,0.5787837021365333
640,0.5247840796241257,0.7716495363125837
641,0.02323795629193248,0.02838915039043146
642,0.8061023533670029,0.7678926971361288
643,0.18558810753167654,0.5549243322283971
644,0.11911083724103144,0.7632257682661582
645,0.10720117589899636,0.5756434766005681
646,0.517102296263443,0.26035346894877387
647,0.09089426891377024,0.14453535129377829
648,0.0920291867406352,0.7362077094055293
649,0.12009730422481474,0.4383194036309683
650,0.07679488061871731,0.47661592867893715
651,0.2677009186727038,0.9294807596637249
652,0.34860363154746254,0.576361518575704
653,0.21135221601115026,0.4130701885124757
654,0.10297422339027346,0.04965249764688375
655,0.21321171174896184,0.7450112796494226
656,0.2844430619134144,0.5051362786578026
657,0.14087375603936458,0.49108142902225593
658,0.09233141672964983,0.9203549005640469
659,0.008404613175687204,0.04751644885994098
660,0.018952195567628474,0.08291230815672612
661,0.12019711059431046,0.5468760438484737
662,0.315128945300152,0.7702356061317165
663,0.012835203767759531,0.05517162044970031
664,0.1175232369171005,0.5629887794491248
665,0.04489693080948594,0.42506363798761326
666,0.6074428807883913,0.8761206192843571
667,0.10707437138719872,0.1747951961688871
668,0.11034571761758633,0.35107424407613735
669,0.10415229328667859,0.8350357622915854
670,0.1563955602776736,0.7525810252298115
671,0.12706375962745417,0.7628597500487909
672,0.6463682507869939,0.3696957127194072
673,0.03234353735989335,0.21758277365274525
674,0.46583850370046215,0.8530299666085666
675,0.21775522687200363,0.9594375897992897
676,0.08796703473511319,0.7998471151260291
677,0.04545118076995929,0.2388791393778694
678,0.1748090530069131,0.5661948459156639
679,0.05778592617548226,0.21123546118698197
680,0.10350667998772924,0.8899061611502812
681,0.07448273839822064,0.28338676789903
682,0.6200938285482498,0.7838399904300565
683,0.007024016455127488,0.029993189972178574
684,0.06409542569233843,0.05622487512812407
685,0.026243116254595543,0.3994581136825196
686,0.45066691207085485,0.645871319319242
687,0.7796388198291822,0.6570008274193513
688,0.027944457323032575,0.08788504563282672
689,0.20636751169728826,0.7875067708883376
690,0.11103762408849717,0.0776158474866375
691,0.17268434094333954,0.790358562469416
692,0.08056432236875295,0.32490959657177243
693,0.7214015179859643,0.6290692509853837
694,0.01128980858926733,0.7805524485093063
695,0.08819227027958776,0.15759518304576198
696,0.13457063107004896,0.14384972649220423
697,0.13057579072060638,0.3324752089572258
698,0.07897543086208944,0.5050619639440915
699,0.06890658211721946,0.5340625996994189
